cmr_concept_type,cmr_concept_id,cmr_native_id,cmr_provider_id,cmr_revision_id,cmr_revision_date,cmr_publication_date,coll_title,coll_version,coll_doi,coll_abstract,coll_shortname,coll_status,coll_proclvl,coll_proclvl_desc,time_min,time_max,lat_min,lat_max,lon_min,lon_max,geometry
collection,C1674784950-PODAAC,GRACE+NON-TIDAL+ATMOSPHERE+AND+OCEAN+GEOPOTENTIAL+COEFFICIENTS+JPL+RELEASE+6.0+GAC,PODAAC,1,2019-12-19T20:13:24Z,,GRACE NON-TIDAL ATMOSPHERE AND OCEAN GEOPOTENTIAL COEFFICIENTS JPL RELEASE 6.0 GAC,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of geopotential field derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements and a non-tidal oceanic and atmospheric model produced by the NASA Jet Propulsion Laboratory (JPL).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAC_L2_GRAV_JPL_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784944-PODAAC,GRACE+NON-TIDAL+ATMOSPHERE+GEOPOTENTIAL+COEFFICIENTS+GFZ+RELEASE+6.0+GAA,PODAAC,1,2019-12-19T20:13:01Z,,GRACE NON-TIDAL ATMOSPHERE GEOPOTENTIAL COEFFICIENTS GFZ RELEASE 6.0 GAA,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of geopotential field derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements and a non-tidal atmospheric model produced by the German Research Centre for Geosciences (GFZ).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAA_L2_GRAV_GFZ_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784945-PODAAC,GRACE+NON-TIDAL+ATMOSPHERE+GEOPOTENTIAL+COEFFICIENTS+JPL+RELEASE+6.0+GAA,PODAAC,1,2019-12-19T20:13:05Z,,GRACE NON-TIDAL ATMOSPHERE GEOPOTENTIAL COEFFICIENTS JPL RELEASE 6.0 GAA,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of geopotential field derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements and a non-tidal atmospheric model produced by the NASA Jet Propulsion Laboratory (JPL).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAA_L2_GRAV_JPL_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784946-PODAAC,GRACE+NON-TIDAL+OCEAN+GEOPOTENTIAL+COEFFICIENTS+GFZ+RELEASE+6.0+GAB,PODAAC,1,2019-12-19T20:13:09Z,,GRACE NON-TIDAL OCEAN GEOPOTENTIAL COEFFICIENTS GFZ RELEASE 6.0 GAB,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of geopotential field derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements and a non-tidal oceanic model produced by the German Research Centre for Geosciences (GFZ).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAB_L2_GRAV_GFZ_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784947-PODAAC,GRACE+NON-TIDAL+OCEAN+GEOPOTENTIAL+COEFFICIENTS+JPL+RELEASE+6.0+GAB,PODAAC,1,2019-12-19T20:13:13Z,,GRACE NON-TIDAL OCEAN GEOPOTENTIAL COEFFICIENTS JPL RELEASE 6.0 GAB,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of geopotential field derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements and a non-tidal oceanic model produced by the Jet Propulsion Laboratory (JPL).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAB_L2_GRAV_JPL_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784951-PODAAC,GRACE+OCEAN+BOTTOM+GEOPOTENTIAL+COEFFICIENTS+CSR+RELEASE+6.0+GAD,PODAAC,2,2019-12-19T20:21:18Z,,GRACE OCEAN BOTTOM GEOPOTENTIAL COEFFICIENTS CSR RELEASE 6.0 GAD,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of ocean bottom pressure derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements, produced by the Center for Space Research (CSR) at University of Texas at Austin.  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAD_L2_GRAV_CSR_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784952-PODAAC,GRACE+OCEAN+BOTTOM+GEOPOTENTIAL+COEFFICIENTS+GFZ+RELEASE+6.0+GAD,PODAAC,1,2019-12-19T20:13:32Z,,GRACE OCEAN BOTTOM GEOPOTENTIAL COEFFICIENTS GFZ RELEASE 6.0 GAD,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of ocean bottom pressure derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements, produced by the German Research Centre for Geosciences (GFZ).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAD_L2_GRAV_GFZ_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1674784955-PODAAC,GRACE+OCEAN+BOTTOM+GEOPOTENTIAL+COEFFICIENTS+JPL+RELEASE+6.0+GAD,PODAAC,1,2019-12-19T20:13:36Z,,GRACE OCEAN BOTTOM GEOPOTENTIAL COEFFICIENTS JPL RELEASE 6.0 GAD,6.0,,"FOR EXPERT USE ONLY.  This dataset contains estimates of ocean bottom pressure derived from the Gravity Recovery and Climate Experiment (GRACE) mission measurements, produced by the NASA Jet Propulsion Laboratory (JPL).  The data are in spherical harmonics averaged over approximately a month.  The primary objective of the GRACE mission is to obtain accurate estimates of the mean and time-variable components of the gravity field variations.  This objective is achieved by making continuous measurements of the change in distance between twin spacecraft, co-orbiting in about 500 km altitude, near circular, polar orbit, spaced approximately 200 km apart, using a microwave ranging system.  In addition to these range change, the non-gravitional forces are measured on each satellite using a high accuracy electrostatic, room-temperature accelerometer.  The satellite orientation and position (and timing) are precisely measured using twin star cameras and a GPS receiver, respectively.  Spatial and temporal variations in the gravity field affect the orbits (or trajectories) of the twin spacecraft differently.  These differences are manifested as changes in the distance between the spacecraft, as they orbit the Earth.  This change in distance is reflected in the time-of-flight of microwave signals transmitted and received nearly simultaneously between the two spacecraft.  The change in this time of fight is continuously measured by tracking the phase of the microwave carrier signals.  The so called dual-one-way range change measurements can be reconstructed from these phase measurements.  This range change (or its numerically derived derivatives), along with other mission and ancillary data, is subsequently analyzed to extract the parameters of an Earth gravity field model.",GRACE_GAD_L2_GRAV_JPL_RL06,NOT PROVIDED,2,,,,-88.0,88.0,-180.0,180.0,"POLYGON ((180 -88, 180 88, -180 88, -180 -88, 180 -88))"
collection,C1214586710-SCIOPS,GA-OG-1B-ACCHKP,SCIOPS,4,2018-05-23T20:41:30Z,,GRACE-A Level-1B Accelerometer Housekeeping Data,1.0,,Edited and decimated from Instruments HR samples to LR samples for Science use.,GA-OG-1B-ACCHKP,ACTIVE,Not provided,,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1214586721-SCIOPS,GA-OG-1B-INTCLK,SCIOPS,4,2018-05-23T20:41:35Z,,GRACE-A Level-1B Intermediate Satellite Clock Solution,1.0,,GRACE-A Level-1B Intermediate Satellite Clock Solution,GA-OG-1B-INTCLK,ACTIVE,Not provided,,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
