cmr_concept_type,cmr_concept_id,cmr_native_id,cmr_provider_id,cmr_revision_id,cmr_revision_date,cmr_publication_date,coll_title,coll_version,coll_doi,coll_abstract,coll_shortname,coll_status,coll_proclvl,coll_proclvl_desc,time_min,time_max,lat_min,lat_max,lon_min,lon_max,geometry
collection,C1424798929-GES_DISC,CMSFluxTotalprior_1,GES_DISC,11,2019-12-11T19:23:26Z,,Carbon Monitoring System Flux for Prior Total Carbon L4 V1 (CMSFluxTotalprior) at GES DISC,1,10.5067/F0JBNZ5QYWY6,"This dataset provides the Carbon Flux for Prior Total Carbon.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSFluxTotalprior,COMPLETE,4,,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1424798925-GES_DISC,CMSFluxMISC_1,GES_DISC,11,2019-12-11T19:23:22Z,,"Carbon Monitoring System Flux for Shipping, Aviation, and Chemical Sources L4 V1 (CMSFluxMISC) at GES DISC",1,10.5067/RLT7JTCRJ11M,"This dataset provides the Carbon Flux for Shipping, Aviation, and Chemical Sources.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSFluxMISC,COMPLETE,4,,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1424798926-GES_DISC,CMSFluxNEE_1,GES_DISC,11,2019-12-11T19:23:23Z,,Carbon Monitoring System Flux from the Net Ecosystem Exchange L4 V1 (CMSFluxNEE) at GES DISC,1,10.5067/4ACY6GOWQ7BB,"This dataset provides the Carbon Flux from the Net Ecosystem Exchange.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSFluxNEE,COMPLETE,4,,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1652491691-GES_DISC,CMSLakeHuronPPM_1,GES_DISC,3,2019-12-11T19:23:27Z,,Carbon Monitoring System Lake Huron Primary Production Monthly V1 (CMSLakeHuronPPM) at GES DISC,1,10.5067/CZ39JIR4ZAT4,"Monthly Average primary production/carbon fixation data for Lake Huron.  The primary production data is derived using MODIS imagery with model data.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSLakeHuronPPM,COMPLETE,4,,,,43.001,46.591,-84.762,-79.652,"POLYGON ((-79.652 43.001, -79.652 46.591, -84.762 46.591, -84.762 43.001, -79.652 43.001))"
collection,C1652491701-GES_DISC,CMSLakeHuronPPY_1,GES_DISC,3,2019-12-11T19:23:29Z,,Carbon Monitoring System Lake Huron Primary Production Yearly V1 (CMSLakeHuronPPY) at GES DISC,1,10.5067/11TMFK7VSHDY,"Yearly Average primary production/carbon fixation data for Lake Huron.  The primary production data is derived using MODIS imagery with model data.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSLakeHuronPPY,COMPLETE,4,,,,43.001,46.591,-84.762,-79.652,"POLYGON ((-79.652 43.001, -79.652 46.591, -84.762 46.591, -84.762 43.001, -79.652 43.001))"
collection,C1652491711-GES_DISC,CMSLakeMichiganPPM_1,GES_DISC,3,2019-12-11T19:23:30Z,,Carbon Monitoring System Lake Michigan Primary Production Monthly V1 (CMSLakeMichiganPPM) at GES DISC,1,10.5067/5AZRS4SRGS1R,"Monthly Average primary production/carbon fixation data for Lake Michigan.  The primary production data is derived using MODIS imagery with model data.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSLakeMichiganPPM,COMPLETE,4,,,,43.001,46.591,-84.762,-79.652,"POLYGON ((-79.652 43.001, -79.652 46.591, -84.762 46.591, -84.762 43.001, -79.652 43.001))"
collection,C1652491716-GES_DISC,CMSLakeMichiganPPY_1,GES_DISC,3,2019-12-11T19:23:31Z,,Carbon Monitoring System Lake Michigan Primary Production Yearly V1 (CMSLakeMichiganPPY) at GES DISC,1,10.5067/NCJELM4CS8H8,"Yearly Average primary production/carbon fixation data for Lake Michigan.  The primary production data is derived using MODIS imagery with model data.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSLakeMichiganPPY,COMPLETE,4,,,,43.001,46.591,-84.762,-79.652,"POLYGON ((-79.652 43.001, -79.652 46.591, -84.762 46.591, -84.762 43.001, -79.652 43.001))"
collection,C1652491837-GES_DISC,CMSLakeSuperiorPPM_1,GES_DISC,2,2019-12-11T19:23:32Z,,Carbon Monitoring System Lake Superior Primary Production Monthly V1 (CMSLakeSuperiorPPM) at GES DISC,1,10.5067/FZRE98046VM7,"Monthly Average primary production/carbon fixation data for Lake Superior.  The primary production data is derived using MODIS imagery with model data.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSLakeSuperiorPPM,COMPLETE,4,,,,43.001,46.591,-84.762,-79.652,"POLYGON ((-79.652 43.001, -79.652 46.591, -84.762 46.591, -84.762 43.001, -79.652 43.001))"
collection,C1652491725-GES_DISC,CMSLakeSuperiorPPY_1,GES_DISC,3,2019-12-11T19:23:33Z,,Carbon Monitoring System Lake Superior Primary Production Yearly V1 (CMSLakeSuperiorPPY) at GES DISC,1,10.5067/SQ2R9DWW6WDV,"Yearly Average primary production/carbon fixation data for Lake Superior.  The primary production data is derived using MODIS imagery with model data.

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMSLakeSuperiorPPY,COMPLETE,4,,,,43.001,46.591,-84.762,-79.652,"POLYGON ((-79.652 43.001, -79.652 46.591, -84.762 46.591, -84.762 43.001, -79.652 43.001))"
collection,C1660577053-ORNL_DAAC,"CLM Simulated Solar-Induced Fluorescence, Niwot Ridge, Colorado, USA, 1998-2018",ORNL_DAAC,1,2019-11-25T15:35:26Z,,"CLM Simulated Solar-Induced Fluorescence, Niwot Ridge, Colorado, USA, 1998-2018",1,10.3334/ORNLDAAC/1720,"This dataset provides results for simulations of solar-induced chlorophyll fluorescence (SIF) implemented within the terrestrial biosphere Community Land Model (CLM 4.5) for Niwot Ridge, Colorado, USA, from 1998-2018. The data include outputs from three model simulations designed to test the importance of non-photochemical quenching (NPQ), that is, the absorbed light energy dissipated as heat, in determining seasonal SIF.",CMS_Simulated_SIF_NiwotRidge_1720,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C1332706746-GES_DISC,CMS_CH4_FLX_NA_1,GES_DISC,20,2019-12-11T19:23:16Z,,CMS (Carbon Monitoring System) Methane (CH4) Flux for North America 0.5 degree x 0.667 degree V1 (CMS_CH4_FLX_NA) at GES DISC,1,10.5067/RF3R3G9I3UVX,"An error was found in this product; therefore, it has been deleted.  Please use the CMS Methane (CH4) Flux for North America Daily product (CMS_CH4_FLX_NAD) in its place.

The CMS Methane (CH4) Flux for North America data set contains estimates of methane emission in North America based on an inversion of the GEOS-Chem chemical  transport model constrained by Greenhouse Gases Observing SATellite (GOSAT) observations .  The nested approach of the inversion enables large point sources to be resolved while aggregating regions with weak emissions and minimizing aggregation errors.  The emission sources are separated into 9 different sectors as follows: Total, Wetlands, Livestock, Oil/Gas, Waste (Landfills wastewater), Coal, Rice, Open Fires, and Other.  More details about the algorithm and error characterization can be found in (Turner, Jacob, Wecht, et al. 2015).

The NASA Carbon Monitoring System (CMS) is designed to make significant contributions in characterizing, quantifying, understanding, and predicting the evolution of global carbon sources and sinks through improved monitoring of carbon stocks and fluxes. The System will use the full range of NASA satellite observations and modeling/analysis capabilities to establish the accuracy, quantitative uncertainties, and utility of products for supporting national and international policy, regulatory, and management activities. CMS will maintain a global emphasis while providing finer scale regional information, utilizing space-based and surface-based data and will rapidly initiate generation and distribution of products both for user evaluation and to inform near-term policy development and planning.",CMS_CH4_FLX_NA,COMPLETE,4,,,,10.0,70.0,-140.0,-40.0,"POLYGON ((-40 10, -40 70, -140 70, -140 10, -40 10))"
collection,C1442073049-ORNL_DAAC,"CMS: Aboveground Biomass for Mangrove Forest, Zambezi River Delta, Mozambique",ORNL_DAAC,5,2019-04-15T18:54:19Z,,"CMS: Aboveground Biomass for Mangrove Forest, Zambezi River Delta, Mozambique",1,10.3334/ORNLDAAC/1522,"This dataset provides several estimates of aboveground biomass from various regressions and allometries for mangrove forest in the Zambezi River Delta, Mozambique. Plot level estimates of aboveground biomass are based on extensive tree biophysical measurements from field campaigns conducted in September and October of 2012 and 2013. Aboveground biomass estimates for the larger area of mangrove coverage within the delta are based on (1) the plot level data and (2) canopy structure data derived from airborne LiDAR surveys in 2014. The high-resolution canopy height model for the delta region derived from the airborne LiDAR data is also included.",CMS_Mangrove_Biomass_Zambezi_1522,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-18.9,-18.79,36.15,36.29,"POLYGON ((36.29 -18.9, 36.29 -18.79, 36.15 -18.79, 36.15 -18.9, 36.29 -18.9))"
collection,C1248465284-ORNL_DAAC,"CMS: Aboveground Biomass from Penobscot Experimental Forest, Maine, 2012",ORNL_DAAC,17,2019-04-15T18:54:32Z,,"CMS: Aboveground Biomass from Penobscot Experimental Forest, Maine, 2012",1,10.3334/ORNLDAAC/1318,"This data set includes estimates of aboveground biomass (AGB) in 2012 from the Penobscot Experimental Forest (PEF) in Bradley, Maine. The AGB was modeled using LiDAR data gathered with the LiDAR Hyperspectral and Thermal Imager (G-LiHT) operated by Goddard Space Flight Center and field inventory data from 604 permanent Forest Inventory and Analysis (FIA) plots within the PEF. The estimates were produced through a novel modeling approach that accommodates temporal misalignment between field measurements and remotely sensed data by including multiple time-indexed measurements at plot locations to estimate changes in AGB.",CMS_LiDAR_AGB_PEF_2012_1318,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,44.83,44.87,-68.64,-68.59,"POLYGON ((-68.59 44.83, -68.59 44.87, -68.64 44.87, -68.64 44.83, -68.59 44.83))"
collection,C1581602220-ORNL_DAAC,"CMS: Atmospheric CO2 and C Isotopes, Fossil Fuel Contributions, California, 2014-2015",ORNL_DAAC,4,2019-04-15T18:55:55Z,,"CMS: Atmospheric CO2 and C Isotopes, Fossil Fuel Contributions, California, 2014-2015",1,10.3334/ORNLDAAC/1641,"This dataset provides measurements of atmospheric CO2 concentrations, carbon isotopes d13C and D14C, and fossil fuel CO2 (ffCO2) estimates from nine observation sites in California over three month-long campaigns in separate seasons of 2014-2015. ffCO2 was quantified based on the CO2 concentration and D14C. Simulations of ffCO2 at the sites and times of the observations were conducted with the Vulcan v2.2 fossil fuel emissions estimate for 2002 and the Weather Research and Forecasting - Stochastic Time-Inverted Lagrangian Transport (WRF-STILT) atmospheric model. The observed and simulated ffCO2 were incorporated into Bayesian inverse estimates of ffCO2 to calculate California's ffCO2 emissions during the campaign period.",Atmospheric_CO2_California_1641,COMPLETE,4,model products,,,32.87,41.06,-124.15,-117.26,"POLYGON ((-117.26 32.87, -117.26 41.06, -124.15 41.06, -124.15 32.87, -117.26 32.87))"
collection,C1000000580-ORNL_DAAC,"CMS: Atmospheric Methane Concentrations and Prior Emissions, Boston, MA, 2012-2014",ORNL_DAAC,27,2019-04-15T18:54:09Z,,"CMS: Atmospheric Methane Concentrations and Prior Emissions, Boston, MA, 2012-2014",1,10.3334/ORNLDAAC/1291,"This data set provides average hourly measured, modeled enhancements, and background methane (CH4) concentrations, atmospheric ethane (C2H6) measurements, prior CH4 flux fields by sector, and a spatial reconstruction of natural gas (NG) consumption in Boston, Massachusetts and the surrounding region. Atmospheric CH4 concentrations were measured continuously from September 2012 through August 2013 at four locations and atmospheric ethane was measured continuously for several months during 2012-2014 at one location. Spatial models of prior CH4 emissions and natural gas consumption are given for an ~18,000 km^2 area centered on Boston, MA.",CMS_Methane_Emissions_Boston_1291,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,41.5,43.2,-72.2,-70.0,"POLYGON ((-70 41.5, -70 43.2, -72.2 43.2, -72.2 41.5, -70 41.5))"
collection,C1000000500-ORNL_DAAC,"CMS: Carbon Fluxes from Global Agricultural Production and Consumption, 2005-2011",ORNL_DAAC,24,2019-04-15T18:54:00Z,,"CMS: Carbon Fluxes from Global Agricultural Production and Consumption, 2005-2011",1,10.3334/ORNLDAAC/1279,"This data set provides global estimates of carbon fluxes associate with annual crop net primary production (NPP) and harvested biomass, annual uptake and release by humans and livestock, and the total annual estimate of net carbon exchange (NCE) derived from these carbon fluxes. NCE estimates are for the combined crop plant harvest and consumption/expiration of fodder by livestock and of food by humans. Estimation of carbon uptake and release from global agricultural production and consumption required compilation and analysis of inventory data from various sources for the years 2005-2011. The flux estimates were spatially distributed to a global 0.05-degree resolution grid using MODIS land cover data. The quantities of carbon flux in each gridcell are represented in two ways: (1) where the quantities of carbon distributed to each gridcell were divided by the total gridcell area, resulting in average carbon fluxes per unit of total area (g C/m2/yr), and (2), where annual carbon fluxes associated with a source were summed over all types for the gridcell (Mg C/yr). The total surface area of the grid cells is provided.There are eight data files in netCDF format (.nc4) with this data set -- two files (per area and per gridcell) for each of the four flux source types. Data for all years are in each *.nc4 file.",CMS_GLOBAL_CROPLAND_CARBON_1279,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-59.46,83.64,-180.0,180.0,"POLYGON ((180 -59.46, 180 83.64, -180 83.64, -180 -59.46, 180 -59.46))"
