cmr_concept_type,cmr_concept_id,cmr_native_id,cmr_provider_id,cmr_revision_id,cmr_revision_date,cmr_publication_date,coll_title,coll_version,coll_doi,coll_abstract,coll_shortname,coll_status,coll_proclvl,coll_proclvl_desc,time_min,time_max,lat_min,lat_max,lon_min,lon_max,geometry
collection,C179002767-ORNL_DAAC,BOREAS AFM-02 Wyoming King Air 1994 Aircraft Sounding Data,ORNL_DAAC,34,2019-06-26T02:18:52Z,,BOREAS AFM-02 Wyoming King Air 1994 Aircraft Sounding Data,1,10.3334/ORNLDAAC/494,"Parameters include wind direction, wind speed, west wind component (u), south wind component (v), static pressure, air dry bulb temperature, potential temperature, dewpoint, temperature, water vapor mixing ratio, and CO2 concentration.",BOREAS_AFM2AS94_494,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,53.42,56.25,-106.32,-97.23,"POLYGON ((-97.23 53.42, -97.23 56.25, -106.32 56.25, -106.32 53.42, -97.23 53.42))"
collection,C179002986-ORNL_DAAC,BOREAS AFM-03 Electra 1994 Aircraft Flux and Moving Window Data,ORNL_DAAC,33,2019-06-26T02:18:53Z,,BOREAS AFM-03 Electra 1994 Aircraft Flux and Moving Window Data,1,10.3334/ORNLDAAC/495,"Measurements of the fluxes of momentum, sensible and latent heat, carbon dioxide, and ozone over the entire BOREAS region to tie together measurements made in both the SSA and the NSA.",BOREAS_AFM3MW94_495,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,53.42,56.25,-106.32,-97.23,"POLYGON ((-97.23 53.42, -97.23 56.25, -106.32 56.25, -106.32 53.42, -97.23 53.42))"
collection,C179003632-ORNL_DAAC,BOREAS AFM-03 NCAR Electra 1994 Aircraft Sounding Data,ORNL_DAAC,32,2019-06-26T02:18:54Z,,BOREAS AFM-03 NCAR Electra 1994 Aircraft Sounding Data,1,10.3334/ORNLDAAC/496,"Measurements of wind speed and direction, air pressure and temperature, potential temperature, dewpoint, mixing ratio of H2O, CO2 concentration, and ozone concentration over the NSA, SSA, and the transect during BOREAS IFCs 1, 2, and 3 during 1994.",BOREAS_AFM3AS94_496,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,52.0,61.0,-107.0,-95.0,"POLYGON ((-95 52, -95 61, -107 61, -107 52, -95 52))"
collection,C179002865-ORNL_DAAC,BOREAS AFM-04 Twin Otter Aircraft Flux Data,ORNL_DAAC,32,2019-06-26T02:18:55Z,,BOREAS AFM-04 Twin Otter Aircraft Flux Data,1,10.3334/ORNLDAAC/497,"Measurements in the boundary layer of the fluxes of sensible and latent heat, momentum, ozone, methane, and carbon dioxide, plus supporting meteorological parameters such as temperature, humidity, and wind speed and direction.",BOREAS_AFM4TOFX_497,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,53.79,55.95,-104.81,-98.4,"POLYGON ((-98.40000000000001 53.79, -98.40000000000001 55.95, -104.81 55.95, -104.81 53.79, -98.40000000000001 53.79))"
collection,C179002976-ORNL_DAAC,BOREAS AFM-04 Twin Otter Aircraft Sounding Data,ORNL_DAAC,33,2019-06-26T02:18:56Z,,BOREAS AFM-04 Twin Otter Aircraft Sounding Data,1,10.3334/ORNLDAAC/498,"Measurements include concentrations of carbon dioxide and ozone, atmospheric pressure, dry bulb temperature, potential temperature, dewpoint temperature, calculated mixing ratio, and wind speed and direction at both the NSA and the SSA in 1994 and 1996.",BOREAS_AFM4TOAS_498,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,53.21,56.02,-106.42,-97.86,"POLYGON ((-97.86 53.21, -97.86 56.02, -106.42 56.02, -106.42 53.21, -97.86 53.21))"
collection,C179002902-ORNL_DAAC,"BOREAS AFM-05 Level-1 Upper Air Network Data, R1",ORNL_DAAC,34,2019-06-26T02:15:36Z,,"BOREAS AFM-05 Level-1 Upper Air Network Data, R1",1,10.3334/ORNLDAAC/238,"Contains basic upper-air parameters collected by the AFM-05 team from the network of upper-air stations during the 1993, 1994, and 1996 field campaigns over the entire study region.",BOREAS_AES_UPL1_238,COMPLETE,1A,unprocessed instrument data with ancillary information,,,50.09,59.98,-111.0,-93.5,"POLYGON ((-93.5 50.09, -93.5 59.98, -111 59.98, -111 50.09, -93.5 50.09))"
collection,C179003410-ORNL_DAAC,BOREAS AFM-05 Level-2 Upper Air Network Standard Pressure Level Data,ORNL_DAAC,33,2019-06-26T02:15:36Z,,BOREAS AFM-05 Level-2 Upper Air Network Standard Pressure Level Data,1,10.3334/ORNLDAAC/239,"Basic upper-air parameters interpolated at 0.5 kiloPascal increments of atmospheric pressure from the network of upper-air stations during the 1993, 1994, and 1996 field campaigns over the entire study region.",BOREAS_AES_UPL2_239,COMPLETE,2,Derived geophysical variables at the same resolution as L1 source data,,,50.09,59.98,-111.0,-93.5,"POLYGON ((-93.5 50.09, -93.5 59.98, -111 59.98, -111 50.09, -93.5 50.09))"
collection,C179003000-ORNL_DAAC,BOREAS AFM-06 Boundary Layer Height Data,ORNL_DAAC,33,2019-06-26T02:15:37Z,,BOREAS AFM-06 Boundary Layer Height Data,1,10.3334/ORNLDAAC/240,Contains AFM-06 hourly inversion height measurements.,BOREAS_AFM06IHD_240,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,50.57,59.34,-110.05,-94.08,"POLYGON ((-94.08 50.57, -94.08 59.34, -110.05 59.34, -110.05 50.57, -94.08 50.57))"
collection,C179003512-ORNL_DAAC,BOREAS AFM-06 Mean Temperature Profile Data,ORNL_DAAC,33,2019-06-26T02:15:38Z,,BOREAS AFM-06 Mean Temperature Profile Data,1,10.3334/ORNLDAAC/241,Contains the AFM-06 temperature profiler data near the Old Jack Pine site in the Southern Study Area.,BOREAS_AFM06PTD_241,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,50.57,59.34,-110.05,-94.08,"POLYGON ((-94.08 50.57, -94.08 59.34, -110.05 59.34, -110.05 50.57, -94.08 50.57))"
collection,C179003316-ORNL_DAAC,BOREAS AFM-06 Mean Wind Profile Data,ORNL_DAAC,33,2019-06-26T02:15:39Z,,BOREAS AFM-06 Mean Wind Profile Data,1,10.3334/ORNLDAAC/242,Contains the AFM-06 wind profiler data near the Old Jack Pine site in the Southern Study Area.,BOREAS_AFM06PWD_242,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C179003177-ORNL_DAAC,BOREAS AFM-06 NOAA/ETL 35 GHz Cloud/Turbulence Radar GIF Images,ORNL_DAAC,33,2019-06-26T02:18:10Z,,BOREAS AFM-06 NOAA/ETL 35 GHz Cloud/Turbulence Radar GIF Images,1,10.3334/ORNLDAAC/433,The BOREAS AFM-06 team from the National Oceanic and Atmospheric Administration Environmental Technology Laboratory (NOAA/ETL) operated a 35 GHz cloud-sensing radar in the Northern Study Area (NSA) near the Old Jack Pine (OJP) tower from 16-Jul-1994 to 08-Aug-1994.,BOREAS_AFM6GIFS_433,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,50.57,59.34,-110.05,-94.08,"POLYGON ((-94.08 50.57, -94.08 59.34, -110.05 59.34, -110.05 50.57, -94.08 50.57))"
collection,C179003078-ORNL_DAAC,BOREAS AFM-06 Surface Meteorological Data,ORNL_DAAC,34,2019-06-26T02:15:40Z,,BOREAS AFM-06 Surface Meteorological Data,1,10.3334/ORNLDAAC/243,Contains the AFM-06 surface meteorological data near the Old Jack Pine site in the Southern Study Area.,BOREAS_AFM06SMD_243,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,-90.0,90.0,-180.0,180.0,"POLYGON ((180 -90, 180 90, -180 90, -180 -90, 180 -90))"
collection,C179002792-ORNL_DAAC,BOREAS AFM-08 ECMWF Hourly Surface and Upper Air Data for the SSA and NSA,ORNL_DAAC,33,2019-06-26T02:19:12Z,,BOREAS AFM-08 ECMWF Hourly Surface and Upper Air Data for the SSA and NSA,1,10.3334/ORNLDAAC/523,"Hourly data from the ECMWF operational model from below the surface to the top of the atmosphere, including the model fluxes at the surface, at Candle Lake, Saskatchewan, in the SSA and Thompson, Manitoba, in the NSA 13-May-1994 to 30-Sept-1994 and 01-Mar-1996 to 31-Mar-1997.",BOREAS_ECMWF2_523,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,48.0,62.0,-114.0,-92.0,"POLYGON ((-92 48, -92 62, -114 62, -114 48, -92 48))"
collection,C1422743759-ORNL_DAAC,BOREAS AFM-11 Aircraft Flux Analysis Reports,ORNL_DAAC,7,2019-06-26T02:15:41Z,,BOREAS AFM-11 Aircraft Flux Analysis Reports,1,10.3334/ORNLDAAC/244,"Reports from the BOREAS AFM-11 team regarding quality control and sampling analysis of data collected by other AFM personnel using the Electra, LongEZ, and Twin Otter aircraft.   These reports are stored in Adobe Acrobat (.PDF) format.",afm11afr_244,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,40.0,60.0,-111.0,-89.0,"POLYGON ((-89 40, -89 60, -111 60, -111 40, -89 40))"
collection,C179003490-ORNL_DAAC,BOREAS AFM-12 1-km AVHRR Seasonal Land Cover Classification,ORNL_DAAC,32,2019-06-26T02:18:11Z,,BOREAS AFM-12 1-km AVHRR Seasonal Land Cover Classification,1,10.3334/ORNLDAAC/434,"This regional land cover data set was developed as part of a multitemporal 1-km AVHRR land cover analysis approach that was used as the basis for regional land cover mapping, fire disturbance-regeneration, and multiresolution land cover scaling studies in the boreal forest ecosystem of central Canada (Steyaert et al., 1997).",BOREAS_AVHRRLC1_434,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,52.0,57.0,-108.0,-96.0,"POLYGON ((-96 52, -96 57, -108 57, -108 52, -96 52))"
collection,C179003713-ORNL_DAAC,BOREAS AFM-13 Aircraft Flux Analyses,ORNL_DAAC,34,2019-06-26T02:15:42Z,,BOREAS AFM-13 Aircraft Flux Analyses,1,10.3334/ORNLDAAC/245,"Not technically a data set, this is a report of the cross-comparison of data collected by various flux aircraft. Reports of these analyses are available as TIF and ASCII files. ",BOREAS_AFM13AFR_245,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,49.0,60.0,-111.0,-89.0,"POLYGON ((-89 49, -89 60, -111 60, -111 49, -89 49))"
collection,C1358861895-ORNL_DAAC,"BOREAS Agriculture Canada Central Saskatchewan Vector Soils Data, R1",ORNL_DAAC,17,2019-06-26T02:19:49Z,,"BOREAS Agriculture Canada Central Saskatchewan Vector Soils Data, R1",2,10.3334/ORNLDAAC/1346,"This data set provides soil descriptions for forested areas in the BOREAS southern study area (SSA) in central Saskatchewan, Canada provided by Agriculture Canada. The data contain soil code, modifiers, extent, and soil names for the primary, secondary, and tertiary soil units within each polygon.",Saskatchewan_Soils_125m_SSA_1346,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,52.86,55.06,-110.45,-99.87,"POLYGON ((-99.87 52.86, -99.87 55.06, -110.45 55.06, -110.45 52.86, -99.87 52.86))"
collection,C1421817943-ORNL_DAAC,BOREAS Calibration Gas Standards,ORNL_DAAC,8,2019-06-26T02:18:57Z,,BOREAS Calibration Gas Standards,1,10.3334/ORNLDAAC/500,"In order to improve the comparability of trace gas measurements made by various science teams, the BOReal Ecosystem-Atmosphere Study (BOREAS) obtained several cylinders of carbon dioxide (CO2) and methane (CH4) that were used as calibration standards.",calibgas_500,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,49.0,60.0,-111.0,-93.0,"POLYGON ((-93 49, -93 60, -111 60, -111 49, -93 49))"
collection,C1337992253-ORNL_DAAC,"BOREAS CanSIS Regional Soils Data in Vector Format, V2",ORNL_DAAC,15,2019-06-26T02:19:50Z,,"BOREAS CanSIS Regional Soils Data in Vector Format, V2",2,10.3334/ORNLDAAC/1347,This data set contains soils data from the Canada Soil Information System (CanSIS) in ESRI Shapefile format for the provinces of Saskatchewan and Manitoba. They are provided as part of the BOReal Ecosystem-Atmosphere Study (BOREAS) Staff Science GIS data collection program. Attribute tables provide the various soil data for the polygons. There is one attribute table for Saskatchewan and one for Manitoba. This data product may be useful to someone who is interested in studying this area at a regional scale.,CanSIS_Regional_Soils_1347,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,49.0,60.0,-110.0,-89.0,"POLYGON ((-89 49, -89 60, -110 60, -110 49, -89 49))"
collection,C179003165-ORNL_DAAC,BOREAS Daedalus TMS Level-0 Imagery: Digital Counts in BIL Format,ORNL_DAAC,33,2019-06-26T02:15:43Z,,BOREAS Daedalus TMS Level-0 Imagery: Digital Counts in BIL Format,1,10.3334/ORNLDAAC/247,"The level-0 Daedalus TMS imagery, along with the other remotely sensed images, was collected to provide spatially extensive information about radiant energy over the primary BOREAS study areas.  This information includes detailed land cover and biophysical parameter maps such as fPAR and LAI.",BOREAS_DTMS0BIL_247,COMPLETE,0,unprocessed instrument data (Raw data),,,53.42,56.25,-106.32,-97.23,"POLYGON ((-97.23 53.42, -97.23 56.25, -106.32 56.25, -106.32 53.42, -97.23 53.42))"
collection,C179003593-ORNL_DAAC,BOREAS DEM Data over the NSA-MSA and SSA-MSA in AEAC Projection,ORNL_DAAC,33,2019-06-26T02:15:44Z,,BOREAS DEM Data over the NSA-MSA and SSA-MSA in AEAC Projection,1,10.3334/ORNLDAAC/248,AEAC projection of the original DEMs produced by the BOREAS HYD-08 team.,BOREAS_N_S_DEM_248,COMPLETE,4,model products,,,53.65,56.14,-105.23,-97.98,"POLYGON ((-97.98 53.65, -97.98 56.14, -105.23 56.14, -105.23 53.65, -97.98 53.65))"
collection,C179003211-ORNL_DAAC,BOREAS Derived Surface Meteorological Data,ORNL_DAAC,34,2019-06-26T02:15:45Z,,BOREAS Derived Surface Meteorological Data,1,10.3334/ORNLDAAC/249,"Contains surface meteorology data merged/interpolated from four BOREAS sites for the years 1994, 1995, and 1996.",BOREAS_SRFMETMD_249,COMPLETE,4,model products,,,53.42,56.25,-106.32,-97.23,"POLYGON ((-97.23 53.42, -97.23 56.25, -106.32 56.25, -106.32 53.42, -97.23 53.42))"
collection,C179003556-ORNL_DAAC,BOREAS Elevation Contours over the NSA and SSA ARC/Info Generate Format,ORNL_DAAC,32,2019-06-26T02:15:46Z,,BOREAS Elevation Contours over the NSA and SSA ARC/Info Generate Format,1,10.3334/ORNLDAAC/250,"Elevation contours over the NSA and SSA in ARC/Info Generate Format.  Data cover portions of the BOREAS Northern Study Area (NSA) and Southern Study Area (SSA) and are on a scale of 1:50,000.",BOREAS_ELEV_ARC_250,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,53.69,56.06,-105.23,-98.09,"POLYGON ((-98.09 53.69, -98.09 56.06, -105.23 56.06, -105.23 53.69, -98.09 53.69))"
collection,C1421841607-ORNL_DAAC,BOREAS ER2 Aircraft Flight Logs,ORNL_DAAC,8,2019-06-26T02:18:58Z,,BOREAS ER2 Aircraft Flight Logs,1,10.3334/ORNLDAAC/501,"During 1994 and 1996, digital and analog imaging instruments mounted on the NASA ER2 aircraft collected various remotely sensed data from the atmosphere and earth's surface as part of the BOReal Ecosystem-Atmosphere Study (BOREAS) Intensive Field Campaigns (IFC).",er2flog_501,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,43.92,56.13,-106.8,-97.54,"POLYGON ((-97.54000000000001 43.92, -97.54000000000001 56.13, -106.8 56.13, -106.8 43.92, -97.54000000000001 43.92))"
collection,C179002881-ORNL_DAAC,BOREAS Follow-On DSP-01 Landsat TM Land Cover Mosaic of the BOREAS Transect,ORNL_DAAC,32,2019-06-26T02:19:29Z,,BOREAS Follow-On DSP-01 Landsat TM Land Cover Mosaic of the BOREAS Transect,1,10.3334/ORNLDAAC/588,The objective of this land cover mosaic is to provide a data product that characterizes the detailed land cover of a significant portion of the BOREAS Region. Seven Landsat-5 TM images have been assembled to completely cover the BOREAS Transect.,dsp01_tm_588,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,52.0,57.0,-107.0,-96.0,"POLYGON ((-96 52, -96 57, -107 57, -107 52, -96 52))"
collection,C179002946-ORNL_DAAC,"BOREAS Follow-On DSP-01 NBIOME Level-4 AVHRR Land Cover, Canada, Ver. 1.1, 1995",ORNL_DAAC,32,2019-06-26T02:19:30Z,,"BOREAS Follow-On DSP-01 NBIOME Level-4 AVHRR Land Cover, Canada, Ver. 1.1, 1995",1,10.3334/ORNLDAAC/589,"This land cover product was produced by NBIOME to generate an up-to-date, spatially and temporally consistent land cover map of the landmass of Canada for use by scientists and other users interested in environmental information at national and regional scales. This data set is gridded and was produced from 10-day composite data of surface parameters.",dsp01_ccrs_589,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,34.0,67.0,-178.0,-9.0,"POLYGON ((-9 34, -9 67, -178 67, -178 34, -9 34))"
collection,C179002760-ORNL_DAAC,"BOREAS Follow-On DSP-04 1994 ERS-1 Level-4 Landscape Freeze/Thaw Maps, Ver. 1.0",ORNL_DAAC,32,2019-06-26T02:19:31Z,,"BOREAS Follow-On DSP-04 1994 ERS-1 Level-4 Landscape Freeze/Thaw Maps, Ver. 1.0",1,10.3334/ORNLDAAC/590,"The BOREAS DSP-4 team acquired and analyzed imaging radar data from the ESA's ERS-1 over a complete annual cycle at the BOREAS sites in Canada in 1994 to detect shifts in radar backscatter related to varying environmental conditions. Two independent transitions correlating with snow melt and soil thaw onset, and possible canopy thaw were revealed by the data.",dsp04_ers1maps_590,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,48.0,60.0,-111.0,-90.0,"POLYGON ((-90 48, -90 60, -111 60, -111 48, -90 48))"
collection,C179002878-ORNL_DAAC,BOREAS Follow-On DSP-05 Process-Modeled Net Primary Productivity,ORNL_DAAC,32,2019-06-26T02:19:32Z,,BOREAS Follow-On DSP-05 Process-Modeled Net Primary Productivity,1,10.3334/ORNLDAAC/591,"The BOREAS DSP-5 team generated a NPP image over the BOREAS region from a process-based ecosystem model, the Boreal Ecosystem Productivity Simulator (BEPS). The NPP image was created from a series of composited AVHRR images from April 11 - September 10, 1994. This document describes how the NPP is generated . The NPP data are stored in a binary image file. ",dsp05_npp_591,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,48.0,60.0,-111.0,-90.0,"POLYGON ((-90 48, -90 60, -111 60, -111 48, -90 48))"
collection,C179003362-ORNL_DAAC,BOREAS Follow-On DSP-06 CASI LAI and Canopy Closure of Conifer Flux Tower Sites,ORNL_DAAC,32,2019-06-26T02:19:33Z,,BOREAS Follow-On DSP-06 CASI LAI and Canopy Closure of Conifer Flux Tower Sites,1,10.3334/ORNLDAAC/592,The LAI and canopy closure images over the BOREAS conifer flux tower sites were produced at a spatial resolution of 30 m using the Forest-Light Interaction Model.  The data used were obtained by the CASI instrument in high spatial resolution mode in the winter of 1994.  Additional high resolution LAI and canopy closure images were produced over the two black spruce flux tower sites using the FLIM-CLUS algorithm.,dsp06_casilai_592,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,48.0,60.0,-111.0,-90.0,"POLYGON ((-90 48, -90 60, -111 60, -111 48, -90 48))"
collection,C179003043-ORNL_DAAC,"BOREAS Follow-On DSP-08 POLDER Atmospherically Corrected Surface Parameters, SSA",ORNL_DAAC,32,2019-06-26T02:19:34Z,,"BOREAS Follow-On DSP-08 POLDER Atmospherically Corrected Surface Parameters, SSA",1,10.3334/ORNLDAAC/594,"This data set contains maps of surface reflectance and vegetation parameters derived from imagery collected by the POLDER instrument over BOREAS conifer tower sites in the Southern Study Area (SSA) during 1994. The POLDER imagery provided in this data set was collected on June 1 and July 21, 1994, from the NASA C-130 aircraft platform.",DSP08_SURFPAR_594,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,48.0,60.0,-111.0,-90.0,"POLYGON ((-90 48, -90 60, -111 60, -111 48, -90 48))"
collection,C179002780-ORNL_DAAC,BOREAS Follow-On DSP-09 Moss Cover Classification at Three Area Scales,ORNL_DAAC,32,2019-06-26T02:19:34Z,,BOREAS Follow-On DSP-09 Moss Cover Classification at Three Area Scales,1,10.3334/ORNLDAAC/595,"BOREAS follow-on group DSP-9 mapped surface moss type at three scales (1 km, 30 m, and 10 m) based on observed associations between moss cover and land cover type.",dsp09_mosscover_595,COMPLETE,3,Variables mapped on uniform space-time grid scales with completeness and consistency,,,48.0,60.0,-111.0,-90.0,"POLYGON ((-90 48, -90 60, -111 60, -111 48, -90 48))"
